[0, 6] ; [26, 30]
[11, 16] ; [84, 86]
[3, 8] ; [33, 40]
[8, 13] ; [28, 41]
[3, 8] ; [210, 212]
[11, 25] ; [26, 30]
[6, 9] ; [176, 184]
[0, 6] ; [39, 43]
[0, 4] ; [35, 39]
[3, 11] ; [62, 65]
[6, 8] ; [41, 48]
[0, 4] ; [77, 84]
[75, 85] ; [101, 103]
[3, 7] ; [12, 23]
[33, 39] ; [68, 70]
[0, 5] ; [13, 15]
[35, 43] ; [46, 50]
[27, 32] ; [13, 17]
[66, 69] ; [70, 79]
[0, 4] ; [30, 34]
[3, 8] ; [41, 45]
[7, 15] ; [18, 21]
[27, 30] ; [68, 72]
[4, 9] ; [-1, 17]
[7, 13] ; [71, 76]
[0, 6] ; [36, 40]
[64, 70] ; [99, 106]
[0, 6] ; [28, 32]
[9, 14] ; [110, 115]
[0, 2] ; [56, 62]
[35, 38] ; [140, 145]
[91, 94] ; [105, 109]
[3, 6] ; [91, 93]
[47, 55] ; [-1, 17]
[4, 11] ; [17, 26]
[0, 6] ; [13, 17]
[6, 9] ; [2, 5]
[0, 5] ; [30, 33]
[0, 4] ; [24, 26]
[6, 12] ; [36, 40]
[0, 5] ; [58, 62]
[24, 32] ; [16, 20]
[0, 6] ; [80, 84]
[1, 7] ; [66, 79]
[47, 52] ; [81, 85]
[0, 6] ; [13, 17]
[5, 10] ; [230, 234]
[35, 39] ; [110, 112]
[65, 71] ; [152, 154]
[70, 74] ; [75, 78]
[70, 75] ; [62, 68]
[29, 35] ; [77, 85]
[0, 6] ; [21, 24]
[2, 4] ; [15, 19]
[43, 48] ; [-1, 17]
[53, 59] ; [121, 123]
[0, 3] ; [15, 19]
[45, 49] ; [0, 7]
[0, 3] ; [52, 55]
[0, 7] ; [126, 128]
[0, 6] ; [17, 24]
[0, 7] ; [44, 50]
[0, 3] ; [15, 18]
[0, 6] ; [37, 40]
[1, 6] ; [64, 68]
[28, 32] ; [-1, 17]
[14, 23] ; [34, 43]
[77, 99] ; [100, 103]
[37, 44] ; [74, 84]
[0, 3] ; [-1, 17]
[-1, 18] ; [7, 12]
[22, 27] ; [45, 49]
[0, 6] ; [7, 35]
[105, 108] ; [17, 21]
[6, 11] ; [57, 63]
[55, 59] ; [43, 45]
[0, 4] ; [21, 23]
[0, 7] ; [15, 22]
[0, 3] ; [13, 17]
[30, 34] ; [75, 77]
[6, 11] ; [65, 67]
[108, 114] ; [102, 105]
[31, 41] ; [53, 57]
[0, 4] ; [8, 12]
[103, 108] ; [127, 131]
[0, 2] ; [17, 22]
[0, 2] ; [35, 37]
[0, 5] ; [45, 49]
[0, 6] ; [16, 22]
[5, 11] ; [49, 53]
[17, 24] ; [9, 17]
[0, 3] ; [29, 31]
[63, 68] ; [107, 116]
[2, 9] ; [17, 46]
[0, 7] ; [14, 23]
[0, 8] ; [32, 34]
[51, 56] ; [61, 71]
[2, 9] ; [12, 14]
[2, 6] ; [69, 75]
[0, 9] ; [14, 24]
[0, 3] ; [7, 14]
[17, 20] ; [7, 11]
[118, 130] ; [179, 183]
[11, 18] ; [62, 69]
[0, 6] ; [30, 37]
[-1, 18] ; [16, 19]
[19, 24] ; [52, 59]
[7, 10] ; [88, 94]
[0, 2] ; [68, 72]
[18, 21] ; [6, 10]
[7, 10] ; [77, 79]
[21, 26] ; [27, 37]
[18, 22] ; [26, 31]
[6, 9] ; [75, 80]
[17, 24] ; [74, 81]
[0, 7] ; [10, 14]
[0, 4] ; [11, 18]
[38, 43] ; [56, 60]
[0, 3] ; [13, 27]
[0, 6] ; [7, 9]
[15, 20] ; [3, 12]
[6, 9] ; [43, 49]
[50, 56] ; [63, 66]
[25, 29] ; [39, 46]
[47, 53] ; [54, 57]
[0, 7] ; [57, 60]
[48, 52] ; [62, 64]
[4, 10] ; [16, 20]
[0, 5] ; [57, 65]
[0, 4] ; [100, 108]
[0, 6] ; [56, 59]
[0, 7] ; [41, 43]
[0, 7] ; [25, 31]
[5, 8] ; [57, 61]
[2, 5] ; [17, 23]
[12, 15] ; [82, 84]
[6, 12] ; [33, 35]
[0, 3] ; [58, 62]
[0, 5] ; [6, 8]
[4, 7] ; [90, 99]
[0, 6] ; [10, 17]
[0, 5] ; [94, 98]
[103, 107] ; [51, 57]
[5, 14] ; [103, 106]
[0, 2] ; [6, 10]
[71, 79] ; [3, 11]
[0, 2] ; [44, 52]
[0, 6] ; [47, 51]
[89, 96] ; [97, 114]
[0, 2] ; [3, 7]
[4, 13] ; [56, 61]
[0, 7] ; [40, 43]
[2, 10] ; [32, 41]
[25, 32] ; [33, 50]
[3, 6] ; [29, 33]
[141, 143] ; [106, 109]
[0, 7] ; [55, 57]
[9, 12] ; [83, 85]
[0, 11] ; [34, 40]
[0, 6] ; [13, 30]
[0, 7] ; [26, 28]
[0, 6] ; [75, 82]
[35, 38] ; [3, 16]
[2, 8] ; [9, 19]
[0, 6] ; [27, 29]
[0, 4] ; [65, 70]
[2, 8] ; [17, 23]
[6, 9] ; [17, 19]
[0, 3] ; [16, 20]
[30, 33] ; [11, 15]
[59, 61] ; [65, 69]
[0, 4] ; [20, 22]
[7, 14] ; [59, 62]
[0, 4] ; [113, 120]
[53, 57] ; [58, 77]
[4, 7] ; [57, 63]
[0, 3] ; [34, 37]
[2, 6] ; [28, 34]
[0, 4] ; [7, 13]
[185, 190] ; [180, 183]
[5, 10] ; [21, 25]
[0, 5] ; [18, 22]
[0, 4] ; [13, 19]
[78, 87] ; [0, 5]
[24, 26] ; [55, 59]
[9, 15] ; [65, 69]
[1, 4] ; [118, 122]
[14, 20] ; [31, 33]
[59, 62] ; [74, 81]
[0, 3] ; [5, 11]
[7, 14] ; [15, 18]
[0, 4] ; [54, 58]
[34, 41] ; [57, 63]
[0, 5] ; [8, 13]
[43, 47] ; [53, 57]
[0, 9] ; [133, 136]
[0, 1] ; [32, 34]
[43, 52] ; [53, 84]
[2, 5] ; [13, 18]
[35, 40] ; [49, 51]
[63, 69] ; [0, 9]
[2, 7] ; [32, 38]
[76, 79] ; [-1, 17]
[16, 19] ; [53, 60]
[37, 40] ; [41, 48]
[3, 7] ; [17, 22]
[0, 5] ; [153, 157]
[0, 5] ; [61, 67]
[16, 21] ; [24, 34]
[70, 75] ; [10, 17]
[0, 2] ; [6, 14]
[0, 1] ; [7, 12]
[0, 11] ; [41, 45]
[0, 6] ; [32, 36]
[0, 2] ; [102, 105]
[16, 21] ; [22, 40]
[6, 10] ; [57, 60]
[45, 48] ; [81, 83]
[23, 29] ; [65, 69]
[0, 5] ; [40, 43]
[0, 3] ; [11, 16]
[9, 14] ; [68, 72]
[37, 41] ; [10, 18]
[0, 3] ; [31, 38]
[3, 11] ; [20, 47]
[0, 5] ; [12, 16]
[16, 20] ; [136, 138]
[0, 5] ; [9, 13]
[2, 6] ; [28, 34]
[15, 20] ; [59, 64]
[8, 13] ; [81, 83]
[0, 5] ; [41, 45]
[3, 9] ; [36, 49]
[0, 5] ; [77, 80]
[0, 4] ; [48, 53]
[4, 9] ; [12, 15]
[2, 7] ; [15, 34]
[19, 22] ; [58, 63]
[0, 5] ; [13, 17]
[62, 66] ; [3, 7]
[3, 11] ; [57, 61]
[0, 6] ; [24, 26]
[14, 17] ; [71, 73]
[0, 6] ; [16, 22]
[46, 49] ; [126, 136]
[3, 15] ; [94, 103]
[0, 6] ; [24, 28]
[14, 20] ; [7, 10]
[-1, 18] ; [-1, 17]
[0, 5] ; [146, 148]
[0, 3] ; [64, 69]
[11, 15] ; [82, 86]
[0, 6] ; [16, 20]
[0, 4] ; [43, 52]
[140, 147] ; [179, 183]
[0, 2] ; [3, 13]
[0, 3] ; [11, 13]
[51, 58] ; [20, 24]
[0, 11] ; [38, 44]
[27, 32] ; [40, 45]
[20, 25] ; [35, 39]
[-1, 18] ; [0, 3]
[0, 6] ; [10, 16]
[2, 6] ; [30, 40]
[13, 17] ; [113, 116]
[0, 6] ; [36, 46]
[5, 11] ; [55, 60]
[67, 77] ; [20, 25]
[10, 16] ; [43, 50]
[3, 11] ; [79, 84]
[7, 13] ; [37, 41]
[15, 20] ; [147, 152]
[20, 25] ; [126, 129]
[251, 257] ; [2, 4]
[5, 12] ; [38, 48]
[0, 5] ; [13, 17]
[65, 71] ; [-1, 17]
[66, 72] ; [14, 21]
[3, 26] ; [81, 85]
[66, 73] ; [-1, 17]
[229, 239] ; [-1, 17]
[0, 6] ; [24, 29]
[0, 6] ; [9, 17]
[118, 126] ; [149, 153]
[0, 5] ; [120, 129]
[0, 3] ; [11, 25]
[0, 2] ; [19, 21]
[6, 10] ; [25, 29]
[0, 2] ; [3, 13]
[3, 7] ; [171, 175]
[126, 132] ; [156, 162]
[0, 3] ; [62, 65]
[11, 15] ; [32, 34]
[9, 11] ; [35, 45]
[0, 2] ; [10, 13]
[0, 4] ; [8, 12]
[12, 19] ; [78, 80]
[3, 11] ; [74, 76]
[48, 55] ; [93, 99]
[-1, 18] ; [20, 23]
[0, 5] ; [6, 24]
[0, 4] ; [32, 36]
[0, 6] ; [24, 32]
[19, 24] ; [50, 59]
[0, 6] ; [22, 27]
[1, 9] ; [35, 40]
[0, 9] ; [46, 51]
[9, 15] ; [69, 71]
[17, 19] ; [89, 96]
[17, 20] ; [44, 50]
[0, 4] ; [7, 15]
[0, 6] ; [8, 12]
[0, 5] ; [6, 23]
[90, 93] ; [78, 81]
[3, 12] ; [105, 107]
[23, 29] ; [30, 32]
[70, 74] ; [76, 79]
[0, 7] ; [129, 134]
[15, 20] ; [121, 125]
[15, 25] ; [0, 2]
[33, 37] ; [86, 92]
[0, 4] ; [24, 27]
[87, 90] ; [116, 125]
[78, 82] ; [86, 90]
[0, 7] ; [28, 34]
[0, 3] ; [11, 15]
[216, 220] ; [223, 225]
[16, 37] ; [38, 41]
[53, 55] ; [102, 106]
[3, 6] ; [42, 45]
[16, 21] ; [113, 129]
[8, 14] ; [15, 18]
[0, 3] ; [6, 16]
[51, 58] ; [96, 100]
[23, 25] ; [47, 55]
[0, 9] ; [70, 77]
[0, 2] ; [141, 145]
[6, 12] ; [37, 40]
[3, 8] ; [92, 97]
[34, 38] ; [39, 42]
[0, 6] ; [19, 26]
[0, 3] ; [44, 51]
[0, 4] ; [84, 90]
[37, 40] ; [121, 124]
[0, 3] ; [7, 11]
[3, 12] ; [51, 55]
[0, 4] ; [10, 15]
[4, 12] ; [47, 49]
[0, 4] ; [8, 15]
[56, 60] ; [62, 65]
[2, 11] ; [14, 23]
[0, 5] ; [22, 30]
[-1, 18] ; [18, 21]
[0, 5] ; [34, 36]
[0, 5] ; [23, 33]
[0, 3] ; [30, 43]
[0, 3] ; [20, 24]
[23, 30] ; [36, 41]
[0, 3] ; [29, 36]
[0, 5] ; [18, 19]
[0, 6] ; [68, 73]
[40, 45] ; [104, 108]
[9, 13] ; [0, 7]
[16, 21] ; [173, 177]
[5, 13] ; [77, 81]
[39, 47] ; [48, 52]
[6, 13] ; [29, 32]
[3, 9] ; [37, 44]
[85, 90] ; [11, 13]
[10, 12] ; [0, 5]
[31, 34] ; [9, 12]
[35, 44] ; [100, 104]
[39, 48] ; [85, 89]
[0, 5] ; [20, 24]
[17, 23] ; [210, 215]
[0, 4] ; [30, 35]
[20, 25] ; [140, 143]
[58, 65] ; [7, 12]
[-1, 18] ; [86, 90]
[4, 7] ; [38, 44]
[0, 3] ; [51, 53]
[2, 8] ; [47, 57]
[4, 12] ; [22, 25]
[71, 77] ; [55, 59]
[0, 3] ; [40, 42]
[0, 10] ; [85, 88]
[57, 66] ; [8, 12]
[2, 8] ; [36, 40]
[5, 13] ; [109, 112]
[2, 4] ; [36, 41]
[0, 3] ; [7, 17]
[0, 3] ; [38, 40]
[6, 8] ; [32, 38]
[15, 18] ; [173, 179]
[23, 28] ; [39, 41]
[0, 6] ; [78, 83]
[20, 25] ; [43, 49]
[0, 6] ; [53, 57]
[0, 6] ; [25, 30]
[7, 12] ; [37, 44]
[36, 38] ; [47, 51]
[2, 7] ; [58, 62]
[0, 2] ; [10, 12]
[0, 3] ; [159, 162]
[0, 4] ; [18, 23]
[0, 6] ; [42, 44]
[0, 2] ; [8, 15]
[0, 7] ; [46, 53]
[0, 2] ; [42, 49]
[32, 34] ; [64, 69]
[66, 68] ; [40, 44]
[0, 5] ; [32, 34]
[21, 28] ; [35, 45]
[0, 4] ; [5, 9]
[31, 35] ; [67, 70]
[41, 44] ; [26, 32]
[5, 8] ; [43, 46]
[12, 15] ; [33, 39]
[9, 12] ; [41, 46]
[2, 7] ; [58, 61]
[3, 7] ; [83, 85]
[22, 26] ; [50, 55]
[1, 5] ; [35, 40]
[102, 105] ; [51, 56]
[0, 2] ; [29, 36]
[23, 28] ; [-1, 17]
[0, 7] ; [62, 68]
[0, 4] ; [42, 47]
[12, 14] ; [30, 34]
[0, 6] ; [64, 69]
[2, 8] ; [37, 43]
[9, 14] ; [68, 72]
[6, 10] ; [115, 120]
[3, 6] ; [12, 14]
[0, 2] ; [6, 14]
[0, 1] ; [17, 22]
[0, 2] ; [11, 24]
[3, 6] ; [17, 21]
[0, 3] ; [17, 22]
[0, 5] ; [12, 14]
[0, 5] ; [9, 12]
[0, 7] ; [11, 16]
[0, 2] ; [78, 82]
[-1, 18] ; [66, 70]
[96, 98] ; [126, 133]
[4, 10] ; [16, 20]
[2, 11] ; [92, 94]
[0, 6] ; [22, 26]
[0, 5] ; [50, 54]
[9, 15] ; [65, 68]
[2, 12] ; [115, 122]
[24, 29] ; [39, 41]
[20, 25] ; [3, 8]
[17, 23] ; [127, 131]
[0, 6] ; [92, 95]
[-1, 18] ; [3, 12]
[0, 5] ; [12, 14]
[28, 32] ; [3, 7]
[30, 35] ; [50, 56]
[0, 6] ; [34, 55]
[17, 22] ; [11, 13]
[0, 5] ; [86, 92]
[0, 4] ; [149, 152]
[0, 3] ; [27, 34]
[13, 16] ; [61, 65]
[0, 3] ; [39, 44]
[0, 6] ; [38, 40]
[0, 5] ; [6, 10]
[4, 12] ; [6, 8]
[6, 9] ; [31, 33]
[64, 74] ; [75, 78]
[3, 10] ; [61, 66]
[32, 40] ; [61, 69]
[5, 11] ; [60, 62]
[39, 42] ; [33, 38]
[0, 5] ; [16, 21]
[0, 6] ; [13, 16]
[46, 49] ; [118, 124]
[0, 3] ; [50, 56]
[3, 10] ; [47, 48]
[0, 3] ; [31, 37]
[0, 3] ; [29, 31]
[0, 8] ; [27, 33]
[5, 10] ; [227, 229]
[0, 5] ; [9, 12]
[0, 4] ; [8, 10]
[6, 11] ; [63, 65]
[0, 4] ; [34, 41]
[4, 6] ; [0, 2]
[0, 2] ; [21, 25]
[3, 11] ; [13, 19]
[18, 23] ; [8, 13]
[0, 5] ; [18, 25]
[0, 5] ; [25, 31]
[0, 4] ; [8, 11]
[16, 21] ; [69, 79]
[0, 6] ; [34, 38]
[0, 7] ; [89, 92]
[3, 8] ; [14, 23]
[0, 4] ; [114, 118]
[0, 4] ; [17, 25]
[2, 9] ; [135, 148]
[0, 3] ; [5, 7]
[0, 6] ; [7, 22]
[38, 44] ; [10, 12]
[15, 18] ; [70, 73]
[0, 4] ; [27, 30]
[3, 13] ; [159, 161]
[0, 3] ; [35, 39]
[0, 6] ; [31, 33]
[0, 4] ; [13, 15]
[0, 2] ; [18, 25]
[41, 45] ; [69, 73]
[-1, 18] ; [98, 113]
[2, 11] ; [65, 71]
[60, 63] ; [75, 80]
[6, 9] ; [42, 45]
[0, 9] ; [77, 83]
[0, 11] ; [14, 25]
[3, 11] ; [111, 116]
[0, 8] ; [11, 24]
[6, 8] ; [107, 109]
[20, 28] ; [78, 81]
[38, 47] ; [48, 79]
[4, 9] ; [10, 19]
[0, 11] ; [31, 35]
[0, 11] ; [31, 33]
[0, 4] ; [96, 98]
[7, 14] ; [36, 41]
[69, 80] ; [120, 124]
[51, 54] ; [0, 4]
[7, 13] ; [106, 109]
[0, 3] ; [191, 193]
[98, 103] ; [104, 124]
[3, 8] ; [56, 59]
[16, 21] ; [164, 166]
[0, 5] ; [52, 62]
[3, 10] ; [53, 57]
[25, 31] ; [37, 41]
[90, 100] ; [128, 130]
[0, 4] ; [80, 84]
[0, 2] ; [41, 45]
[12, 18] ; [35, 37]
[38, 44] ; [92, 94]
[3, 6] ; [42, 46]
[3, 13] ; [142, 144]
[19, 26] ; [82, 92]
[0, 7] ; [16, 18]
[2, 9] ; [118, 124]
[2, 7] ; [73, 77]
[2, 8] ; [58, 62]
[4, 12] ; [71, 76]
[2, 8] ; [52, 60]
[0, 5] ; [8, 10]
[13, 17] ; [94, 108]
[38, 43] ; [94, 97]
[104, 106] ; [41, 49]
[2, 7] ; [21, 26]
[4, 6] ; [7, 10]
[0, 6] ; [30, 32]
[0, 8] ; [44, 52]
[3, 9] ; [102, 108]
[0, 16] ; [57, 63]
[118, 120] ; [3, 9]
[0, 3] ; [36, 39]
[0, 5] ; [26, 30]
[64, 68] ; [94, 101]
[4, 12] ; [49, 52]
[2, 6] ; [31, 34]
[46, 52] ; [272, 274]
[18, 21] ; [14, 16]
[0, 5] ; [43, 48]
[102, 109] ; [17, 23]
[0, 3] ; [183, 187]
[0, 4] ; [39, 49]
[2, 11] ; [50, 55]
[134, 141] ; [142, 169]
[12, 14] ; [17, 19]
[0, 5] ; [74, 77]
[68, 70] ; [97, 102]
[35, 42] ; [45, 48]
[22, 29] ; [39, 48]
[23, 27] ; [48, 58]
[2, 5] ; [64, 66]
[10, 16] ; [71, 75]
[6, 11] ; [42, 45]
[43, 46] ; [48, 53]
[0, 6] ; [117, 126]
[37, 42] ; [83, 87]
[5, 7] ; [38, 42]
[0, 5] ; [161, 166]
[90, 94] ; [10, 13]
[0, 2] ; [12, 16]
[2, 5] ; [38, 43]
[19, 21] ; [45, 47]
[6, 8] ; [16, 18]
[86, 91] ; [29, 37]
[0, 2] ; [35, 38]
[9, 11] ; [22, 28]
[0, 3] ; [124, 126]
[-1, 18] ; [65, 87]
[37, 46] ; [94, 96]
[0, 4] ; [5, 14]
[69, 80] ; [83, 90]
[7, 11] ; [19, 24]
[15, 18] ; [125, 130]
[2, 9] ; [48, 52]
[2, 7] ; [18, 22]
[3, 7] ; [23, 26]
[17, 24] ; [74, 82]
[20, 27] ; [57, 63]
[10, 14] ; [62, 65]
[0, 5] ; [35, 38]
[0, 3] ; [19, 24]
[0, 3] ; [12, 18]
[10, 16] ; [48, 56]
[68, 73] ; [55, 62]
[27, 34] ; [109, 119]
[0, 10] ; [16, 21]
[114, 122] ; [38, 45]
[40, 43] ; [104, 106]
[0, 4] ; [51, 57]
[0, 3] ; [53, 56]
[-1, 18] ; [150, 153]
[2, 8] ; [101, 103]
[40, 44] ; [65, 69]
[0, 7] ; [24, 28]
[0, 3] ; [7, 10]
[0, 5] ; [9, 15]
[144, 150] ; [163, 165]
[0, 3] ; [108, 115]
[2, 8] ; [58, 66]
[6, 9] ; [107, 112]
[3, 5] ; [36, 42]
[6, 10] ; [48, 50]
[33, 40] ; [60, 67]
[0, 3] ; [4, 6]
[16, 20] ; [7, 11]
[11, 16] ; [41, 48]
[2, 4] ; [64, 67]
[3, 9] ; [52, 55]
[149, 156] ; [7, 16]
[13, 17] ; [124, 130]
[13, 16] ; [44, 53]
[13, 15] ; [40, 47]
[3, 11] ; [76, 78]
[0, 6] ; [42, 44]
[6, 13] ; [56, 64]
[0, 5] ; [121, 123]
[14, 21] ; [22, 27]
[0, 6] ; [28, 32]
[2, 4] ; [16, 20]
[3, 9] ; [22, 27]
[55, 62] ; [63, 90]
[22, 29] ; [4, 13]
[0, 2] ; [78, 81]
[6, 11] ; [142, 148]
[-1, 18] ; [20, 25]
[20, 26] ; [8, 15]
[3, 11] ; [20, 47]
[0, 2] ; [6, 9]
[9, 14] ; [57, 64]
[0, 7] ; [8, 42]
[0, 8] ; [55, 62]
[0, 4] ; [50, 61]
[0, 3] ; [8, 12]
[46, 49] ; [108, 111]
[7, 16] ; [48, 50]
[6, 12] ; [14, 18]
[0, 2] ; [28, 37]
[20, 28] ; [56, 66]
[3, 6] ; [46, 48]
[0, 3] ; [7, 10]
[15, 20] ; [109, 113]
[0, 6] ; [16, 20]
[0, 6] ; [9, 12]
[12, 14] ; [70, 76]
[0, 3] ; [15, 19]
[2, 12] ; [162, 169]
[0, 5] ; [16, 21]
[0, 11] ; [50, 55]
[2, 9] ; [10, 38]
[2, 7] ; [62, 67]
[0, 2] ; [3, 5]
[0, 4] ; [5, 29]
[0, 4] ; [37, 41]
[0, 5] ; [17, 26]
[45, 50] ; [58, 63]
[35, 38] ; [3, 10]
[0, 11] ; [15, 18]
[0, 6] ; [33, 36]
[54, 61] ; [62, 65]
[6, 10] ; [0, 5]
[33, 38] ; [66, 68]
[9, 12] ; [19, 25]
[8, 11] ; [23, 30]
[10, 16] ; [31, 35]
[0, 1] ; [77, 85]
[214, 218] ; [91, 93]
[13, 18] ; [33, 37]
[19, 24] ; [37, 41]
[6, 16] ; [77, 81]
[0, 6] ; [10, 14]
[8, 16] ; [31, 34]
[0, 4] ; [56, 58]
[0, 4] ; [27, 31]
[2, 11] ; [21, 48]
[0, 4] ; [32, 41]
[0, 7] ; [24, 32]
[0, 3] ; [38, 42]
[9, 12] ; [60, 62]
[8, 16] ; [54, 66]
[0, 3] ; [19, 25]
[0, 3] ; [40, 45]
[0, 5] ; [47, 51]
[3, 5] ; [50, 58]
[34, 37] ; [57, 59]
[0, 7] ; [76, 81]
[0, 4] ; [94, 98]
[6, 11] ; [-1, 17]
[5, 13] ; [40, 44]
[0, 2] ; [47, 51]
[47, 52] ; [0, 4]
[0, 6] ; [24, 31]
[0, 2] ; [32, 38]
[0, 4] ; [28, 33]
[0, 5] ; [47, 51]
[20, 28] ; [83, 93]
[0, 5] ; [51, 53]
[2, 8] ; [15, 31]
[11, 15] ; [33, 38]
[27, 29] ; [18, 21]
[5, 8] ; [92, 97]
[0, 10] ; [28, 30]
[0, 3] ; [111, 113]
[0, 5] ; [13, 18]
[11, 19] ; [38, 40]
[24, 27] ; [13, 16]
[9, 14] ; [105, 109]
[4, 8] ; [53, 62]
[23, 28] ; [50, 57]
[4, 8] ; [36, 38]
[16, 21] ; [155, 160]
[0, 10] ; [22, 24]
[2, 5] ; [48, 50]
[0, 7] ; [11, 18]
[10, 16] ; [19, 26]
[12, 15] ; [73, 78]
[3, 5] ; [73, 77]
[0, 6] ; [9, 13]
[27, 32] ; [33, 37]
[-1, 18] ; [76, 79]
[1, 7] ; [17, 22]
[0, 3] ; [56, 66]
[55, 59] ; [60, 78]
[4, 7] ; [82, 88]
[0, 2] ; [6, 8]
[104, 112] ; [-1, 17]
[0, 3] ; [34, 38]
[15, 17] ; [7, 14]
[36, 40] ; [7, 17]
[7, 10] ; [34, 36]
[0, 2] ; [26, 30]
[51, 58] ; [88, 92]
[118, 122] ; [125, 132]
[0, 3] ; [7, 14]
[10, 16] ; [54, 58]
[0, 2] ; [4, 9]
[113, 119] ; [131, 134]
[0, 4] ; [9, 13]
[11, 15] ; [35, 40]
[4, 10] ; [70, 73]
[0, 5] ; [17, 22]
[5, 9] ; [24, 35]
[2, 4] ; [6, 18]
[2, 8] ; [85, 87]
[0, 3] ; [15, 27]
[0, 3] ; [121, 125]
[0, 6] ; [12, 15]
[0, 6] ; [35, 41]
[15, 22] ; [23, 26]
[0, 3] ; [7, 11]
[3, 11] ; [74, 78]
[47, 52] ; [62, 66]
[62, 65] ; [87, 94]
[0, 4] ; [13, 16]
[4, 9] ; [20, 22]
[2, 8] ; [53, 58]
[0, 3] ; [10, 13]
[15, 19] ; [36, 39]
[0, 5] ; [21, 23]
[75, 78] ; [47, 52]
[6, 11] ; [44, 50]
[0, 3] ; [14, 18]
[0, 4] ; [42, 53]
[0, 10] ; [45, 59]
[23, 29] ; [47, 49]
[2, 8] ; [213, 217]
[0, 3] ; [35, 37]
[0, 3] ; [168, 172]
[0, 3] ; [9, 13]
[2, 4] ; [51, 55]
[29, 32] ; [17, 19]
[3, 10] ; [26, 31]
[31, 35] ; [83, 88]
[125, 132] ; [145, 149]
[2, 12] ; [46, 55]
[3, 7] ; [180, 190]
[26, 30] ; [84, 87]
[11, 15] ; [73, 76]
[0, 4] ; [6, 10]
[0, 6] ; [17, 20]
[34, 38] ; [78, 82]
[41, 46] ; [47, 50]
[90, 107] ; [84, 89]
[0, 7] ; [19, 28]
[9, 19] ; [115, 117]
[2, 9] ; [40, 44]
[152, 164] ; [113, 119]
[0, 1] ; [29, 33]
[0, 2] ; [53, 61]
[175, 180] ; [194, 196]
[3, 7] ; [39, 42]
[6, 10] ; [193, 195]
[4, 10] ; [80, 86]
[3, 8] ; [98, 101]
[0, 6] ; [22, 32]
[5, 12] ; [16, 19]
[32, 38] ; [63, 66]
[0, 3] ; [51, 54]
[0, 6] ; [36, 42]
[8, 13] ; [62, 70]
[0, 4] ; [19, 23]
[0, 5] ; [15, 18]
[0, 7] ; [29, 31]
[0, 7] ; [10, 14]
[0, 5] ; [37, 40]
[0, 6] ; [24, 26]
[0, 5] ; [36, 39]
[36, 42] ; [89, 94]
[3, 9] ; [43, 46]
[99, 105] ; [65, 74]
[32, 37] ; [136, 139]
[0, 5] ; [111, 115]
[0, 7] ; [37, 41]
[6, 15] ; [21, 25]
[7, 15] ; [18, 24]
[6, 11] ; [34, 42]
[2, 6] ; [64, 68]
[0, 2] ; [27, 31]
[12, 18] ; [79, 83]
[0, 3] ; [72, 76]
[46, 48] ; [-1, 17]
[0, 6] ; [46, 50]
[3, 10] ; [91, 95]
[181, 183] ; [267, 271]
[0, 6] ; [35, 37]
[2, 7] ; [72, 76]
[0, 5] ; [23, 27]
[0, 5] ; [18, 22]
[4, 10] ; [54, 64]
[0, 5] ; [6, 14]
[27, 35] ; [8, 13]
[0, 3] ; [4, 12]
[0, 3] ; [4, 9]
[33, 35] ; [59, 63]
[0, 2] ; [98, 105]
[3, 7] ; [38, 43]
[5, 11] ; [36, 38]
[0, 3] ; [45, 50]
[0, 4] ; [8, 10]
[7, 15] ; [95, 100]
[0, 2] ; [22, 27]
[3, 5] ; [21, 23]
[32, 34] ; [99, 101]
[88, 91] ; [34, 38]
[0, 7] ; [43, 49]
[6, 10] ; [25, 29]
[9, 18] ; [26, 35]
[0, 4] ; [12, 14]
[30, 34] ; [54, 58]
[0, 2] ; [16, 32]
[4, 10] ; [91, 93]
[10, 16] ; [36, 42]
[0, 9] ; [14, 24]
[0, 8] ; [39, 42]
[16, 21] ; [24, 26]
[0, 4] ; [32, 33]
[0, 5] ; [45, 48]
[0, 6] ; [125, 129]
[1, 5] ; [35, 40]
[0, 7] ; [11, 19]
[0, 7] ; [31, 33]
[0, 4] ; [20, 26]
[0, 7] ; [57, 62]
[84, 91] ; [101, 103]
[5, 10] ; [13, 15]
[2, 7] ; [13, 23]
[57, 60] ; [124, 126]
[17, 22] ; [34, 39]
[14, 22] ; [52, 57]
[6, 9] ; [30, 32]
[14, 17] ; [21, 29]
[3, 11] ; [64, 69]
[0, 5] ; [90, 98]
[2, 12] ; [115, 122]
[76, 82] ; [83, 101]
[3, 11] ; [111, 115]
[3, 9] ; [39, 41]
[135, 159] ; [160, 168]
[0, 2] ; [0, 1]
[12, 16] ; [35, 38]
[2, 12] ; [59, 64]
[0, 6] ; [9, 13]
[0, 5] ; [105, 108]
[0, 5] ; [31, 38]
[0, 5] ; [31, 36]
[0, 8] ; [103, 106]
[0, 6] ; [48, 52]
[2, 7] ; [176, 180]
[3, 5] ; [68, 74]
[8, 14] ; [52, 61]
[6, 9] ; [20, 24]
[16, 19] ; [13, 15]
[0, 5] ; [23, 25]
[13, 19] ; [124, 130]
[27, 30] ; [111, 115]
[3, 12] ; [85, 91]
[9, 13] ; [74, 78]
[6, 14] ; [44, 46]
[0, 4] ; [32, 38]
