[85, 90] ; [127, 136]
[18, 36] ; [37, 40]
[0, 6] ; [38, 41]
[0, 4] ; [41, 43]
[0, 2] ; [21, 26]
[9, 15] ; [43, 49]
[18, 21] ; [53, 54]
[25, 43] ; [44, 48]
[8, 16] ; [17, 20]
[5, 9] ; [95, 99]
[0, 3] ; [17, 22]
[0, 6] ; [21, 26]
[0, 3] ; [33, 37]
[33, 39] ; [43, 50]
[-1, 18] ; [11, 16]
[0, 6] ; [8, 12]
[11, 19] ; [30, 32]
[0, 2] ; [5, 9]
[0, 3] ; [36, 40]
[76, 81] ; [122, 129]
[0, 5] ; [49, 52]
[0, 2] ; [54, 62]
[0, 4] ; [38, 41]
[8, 10] ; [39, 41]
[6, 16] ; [17, 21]
[0, 8] ; [89, 93]
[3, 12] ; [13, 16]
[0, 5] ; [12, 14]
[33, 36] ; [148, 157]
[6, 11] ; [87, 91]
[0, 6] ; [27, 30]
[0, 2] ; [36, 40]
[0, 6] ; [39, 48]
[3, 10] ; [138, 142]
[34, 39] ; [14, 19]
[34, 41] ; [73, 78]
[22, 27] ; [6, 12]
[41, 47] ; [25, 31]
[46, 50] ; [64, 82]
[2, 4] ; [19, 22]
[0, 5] ; [88, 91]
[9, 12] ; [36, 40]
[0, 5] ; [6, 22]
[3, 9] ; [70, 76]
[19, 21] ; [7, 11]
[0, 7] ; [85, 94]
[5, 7] ; [38, 42]
[0, 3] ; [32, 38]
[4, 8] ; [73, 81]
[0, 6] ; [56, 59]
[3, 12] ; [61, 68]
[28, 36] ; [54, 63]
[0, 6] ; [26, 29]
[22, 29] ; [0, 5]
[0, 5] ; [6, 10]
[39, 46] ; [75, 83]
[0, 4] ; [21, 26]
[2, 6] ; [37, 40]
[0, 2] ; [50, 54]
[10, 15] ; [65, 69]
[6, 12] ; [67, 72]
[0, 2] ; [136, 139]
[0, 3] ; [4, 7]
[7, 16] ; [45, 47]
[2, 10] ; [76, 81]
[0, 2] ; [6, 10]
[0, 5] ; [13, 21]
[49, 57] ; [58, 62]
[6, 16] ; [32, 36]
[0, 6] ; [66, 71]
[6, 10] ; [68, 74]
[62, 68] ; [69, 72]
[0, 6] ; [27, 30]
[0, 5] ; [68, 73]
[0, 7] ; [14, 18]
[51, 56] ; [106, 113]
[44, 47] ; [0, 8]
[26, 34] ; [51, 55]
[0, 6] ; [23, 27]
[0, 7] ; [50, 53]
[20, 25] ; [15, 18]
[12, 17] ; [35, 41]
[3, 7] ; [70, 76]
[17, 22] ; [27, 31]
[49, 54] ; [14, 16]
[62, 64] ; [111, 114]
[39, 46] ; [88, 94]
[0, 4] ; [5, 11]
[0, 3] ; [64, 68]
[0, 5] ; [40, 42]
[5, 18] ; [19, 26]
[0, 3] ; [22, 25]
[0, 11] ; [17, 21]
[6, 12] ; [29, 35]
[106, 111] ; [114, 118]
[6, 9] ; [27, 28]
[3, 6] ; [50, 56]
[4, 9] ; [167, 171]
[13, 23] ; [24, 27]
[62, 64] ; [10, 14]
[3, 5] ; [178, 180]
[15, 20] ; [26, 43]
[0, 6] ; [126, 133]
[60, 68] ; [51, 56]
[8, 14] ; [79, 83]
[14, 21] ; [24, 26]
[10, 12] ; [28, 33]
[22, 25] ; [3, 5]
[33, 36] ; [41, 48]
[0, 2] ; [10, 16]
[0, 7] ; [11, 18]
[34, 41] ; [51, 56]
[0, 7] ; [8, 26]
[24, 30] ; [81, 83]
[0, 6] ; [17, 19]
[0, 6] ; [19, 25]
[0, 7] ; [23, 27]
[0, 8] ; [14, 18]
[0, 6] ; [24, 26]
[46, 49] ; [193, 195]
[0, 6] ; [10, 22]
[3, 5] ; [46, 48]
[36, 42] ; [43, 46]
[21, 27] ; [15, 20]
[-1, 18] ; [44, 52]
[23, 26] ; [54, 60]
[15, 20] ; [78, 84]
[13, 19] ; [30, 34]
[12, 15] ; [39, 44]
[0, 5] ; [57, 61]
[0, 8] ; [29, 31]
[4, 8] ; [52, 57]
[4, 9] ; [81, 85]
[30, 34] ; [151, 153]
[8, 17] ; [22, 26]
[0, 4] ; [8, 12]
[145, 150] ; [31, 37]
[31, 36] ; [58, 63]
[0, 3] ; [16, 22]
[0, 9] ; [10, 33]
[2, 7] ; [13, 28]
[29, 39] ; [23, 28]
[-1, 18] ; [91, 94]
[17, 21] ; [52, 54]
[0, 6] ; [43, 48]
[42, 47] ; [23, 28]
[0, 5] ; [18, 20]
[7, 11] ; [19, 24]
[0, 3] ; [163, 166]
[3, 5] ; [-1, 17]
[0, 9] ; [44, 50]
[0, 7] ; [9, 13]
[111, 116] ; [98, 102]
[13, 18] ; [53, 60]
[0, 6] ; [44, 48]
[127, 132] ; [106, 108]
[0, 7] ; [75, 78]
[14, 21] ; [25, 32]
[28, 34] ; [3, 7]
[0, 3] ; [14, 16]
[-1, 18] ; [97, 101]
[14, 20] ; [21, 24]
[0, 2] ; [47, 50]
[13, 18] ; [124, 132]
[2, 8] ; [105, 108]
[2, 10] ; [170, 174]
[3, 10] ; [175, 182]
[0, 10] ; [11, 14]
[0, 5] ; [68, 72]
[0, 6] ; [76, 80]
[2, 7] ; [8, 32]
[0, 3] ; [5, 14]
[1, 6] ; [79, 83]
[0, 6] ; [31, 34]
[3, 7] ; [96, 100]
[30, 32] ; [115, 118]
[32, 35] ; [16, 22]
[62, 64] ; [78, 84]
[0, 3] ; [24, 30]
[25, 34] ; [75, 80]
[0, 4] ; [98, 102]
[9, 15] ; [50, 55]
[0, 4] ; [39, 45]
[29, 37] ; [38, 51]
[63, 69] ; [0, 9]
[0, 3] ; [227, 236]
[0, 4] ; [15, 18]
[0, 9] ; [51, 55]
[51, 72] ; [73, 76]
[5, 10] ; [81, 85]
[144, 149] ; [153, 155]
[6, 14] ; [20, 28]
[8, 14] ; [24, 28]
[0, 6] ; [60, 63]
[2, 5] ; [69, 75]
[2, 8] ; [5, 8]
[104, 107] ; [108, 116]
[193, 198] ; [183, 187]
[0, 9] ; [10, 15]
[20, 34] ; [51, 58]
[9, 12] ; [50, 56]
[0, 2] ; [16, 20]
[6, 9] ; [77, 79]
[62, 64] ; [59, 64]
[0, 5] ; [8, 13]
[-1, 18] ; [80, 84]
[14, 20] ; [3, 10]
[0, 6] ; [10, 15]
[0, 4] ; [6, 8]
[6, 10] ; [32, 34]
[3, 10] ; [38, 40]
[73, 80] ; [47, 51]
[0, 4] ; [56, 59]
[0, 7] ; [59, 62]
[21, 30] ; [94, 98]
[0, 1] ; [6, 8]
[5, 10] ; [174, 176]
[25, 34] ; [62, 66]
[2, 8] ; [-1, 17]
[0, 5] ; [75, 81]
[6, 10] ; [105, 114]
[3, 5] ; [70, 74]
[0, 6] ; [15, 24]
[0, 5] ; [31, 39]
[11, 18] ; [19, 31]
[13, 16] ; [25, 35]
[90, 93] ; [17, 23]
[46, 52] ; [59, 68]
[4, 6] ; [64, 68]
[0, 7] ; [15, 20]
[0, 4] ; [67, 77]
[0, 8] ; [80, 88]
[12, 17] ; [59, 63]
[1, 9] ; [29, 34]
[61, 66] ; [67, 86]
[43, 51] ; [88, 91]
[3, 7] ; [12, 26]
[40, 47] ; [3, 7]
[-1, 18] ; [133, 141]
[0, 7] ; [45, 51]
[0, 3] ; [47, 51]
[3, 5] ; [149, 153]
[0, 5] ; [52, 54]
[4, 6] ; [38, 41]
[157, 161] ; [66, 74]
[0, 5] ; [54, 57]
[1, 3] ; [55, 59]
[3, 8] ; [14, 33]
[0, 2] ; [14, 18]
[2, 7] ; [-1, 17]
[29, 37] ; [38, 51]
[6, 9] ; [54, 56]
[0, 4] ; [8, 15]
[3, 9] ; [110, 114]
[99, 104] ; [111, 114]
[34, 39] ; [3, 6]
[106, 109] ; [10, 12]
[0, 7] ; [8, 11]
[20, 24] ; [43, 50]
[0, 6] ; [32, 37]
[22, 24] ; [47, 49]
[0, 9] ; [48, 57]
[22, 27] ; [75, 79]
[78, 80] ; [20, 24]
[0, 6] ; [33, 41]
[14, 19] ; [71, 75]
[0, 5] ; [9, 20]
[46, 49] ; [53, 55]
[98, 107] ; [121, 130]
[15, 21] ; [22, 32]
[0, 5] ; [69, 71]
[28, 31] ; [7, 24]
[10, 12] ; [24, 33]
[2, 11] ; [94, 100]
[36, 39] ; [81, 83]
[19, 25] ; [39, 44]
[5, 8] ; [110, 112]
[10, 14] ; [18, 23]
[0, 2] ; [68, 73]
[33, 38] ; [43, 47]
[44, 46] ; [55, 58]
[9, 18] ; [119, 124]
[0, 3] ; [20, 27]
[63, 66] ; [36, 39]
[0, 6] ; [7, 26]
[29, 32] ; [45, 48]
[33, 36] ; [37, 57]
[0, 6] ; [37, 46]
[2, 5] ; [48, 60]
[7, 11] ; [30, 40]
[29, 35] ; [36, 39]
[0, 6] ; [94, 99]
[0, 3] ; [142, 146]
[15, 18] ; [92, 97]
[14, 17] ; [9, 12]
[10, 15] ; [84, 88]
[32, 39] ; [40, 59]
[0, 6] ; [109, 113]
[72, 77] ; [39, 43]
[2, 9] ; [71, 80]
[13, 16] ; [52, 55]
[2, 8] ; [53, 56]
[0, 2] ; [34, 47]
[0, 11] ; [33, 43]
[11, 14] ; [150, 156]
[0, 5] ; [9, 12]
[0, 2] ; [102, 106]
[3, 6] ; [137, 146]
[0, 4] ; [20, 24]
[5, 10] ; [190, 192]
[170, 176] ; [161, 168]
[-1, 18] ; [2, 4]
[0, 7] ; [48, 50]
[49, 53] ; [38, 40]
[0, 3] ; [29, 33]
[0, 11] ; [34, 40]
[25, 27] ; [82, 88]
[1, 3] ; [30, 35]
[0, 7] ; [28, 33]
[18, 20] ; [113, 117]
[0, 5] ; [6, 13]
[0, 5] ; [38, 42]
[12, 16] ; [5, 10]
[0, 10] ; [155, 157]
[4, 6] ; [29, 34]
[37, 39] ; [2, 11]
[19, 24] ; [30, 36]
[14, 20] ; [33, 35]
[0, 5] ; [6, 11]
[48, 57] ; [111, 113]
[1, 4] ; [30, 34]
[0, 5] ; [41, 48]
[2, 8] ; [52, 55]
[149, 157] ; [20, 24]
[20, 30] ; [74, 78]
[14, 17] ; [91, 96]
[4, 8] ; [38, 43]
[0, 4] ; [145, 147]
[3, 9] ; [52, 55]
[5, 15] ; [39, 47]
[1, 4] ; [59, 62]
[21, 27] ; [112, 120]
[62, 65] ; [66, 77]
[0, 2] ; [179, 189]
[4, 9] ; [12, 15]
[0, 6] ; [58, 60]
[23, 28] ; [6, 10]
[13, 15] ; [32, 35]
[59, 64] ; [50, 55]
[24, 33] ; [34, 55]
[129, 133] ; [-1, 17]
[0, 2] ; [8, 10]
[9, 12] ; [50, 53]
[0, 2] ; [63, 65]
[3, 8] ; [70, 74]
[46, 52] ; [11, 17]
[0, 3] ; [75, 79]
[2, 6] ; [11, 21]
[0, 6] ; [37, 44]
[20, 25] ; [35, 42]
[118, 130] ; [148, 152]
[3, 6] ; [34, 36]
[0, 5] ; [29, 37]
[6, 11] ; [17, 22]
[0, 8] ; [40, 45]
[68, 78] ; [132, 136]
[75, 82] ; [94, 97]
[0, 5] ; [40, 44]
[0, 2] ; [35, 42]
[6, 14] ; [23, 32]
[18, 21] ; [-1, 17]
[0, 6] ; [27, 31]
[0, 4] ; [21, 36]
[4, 14] ; [66, 77]
[16, 21] ; [77, 79]
[7, 13] ; [68, 72]
[16, 23] ; [52, 56]
[2, 11] ; [53, 63]
[0, 4] ; [94, 99]
[1, 3] ; [-1, 17]
[57, 66] ; [2, 8]
[0, 3] ; [83, 90]
[17, 24] ; [52, 59]
[0, 3] ; [7, 13]
[0, 3] ; [23, 25]
[2, 8] ; [99, 101]
[-1, 18] ; [8, 13]
[0, 3] ; [5, 14]
[57, 59] ; [33, 38]
[0, 6] ; [45, 47]
[0, 4] ; [129, 134]
[10, 12] ; [15, 20]
[8, 13] ; [23, 25]
[0, 5] ; [32, 37]
[3, 8] ; [16, 31]
[0, 7] ; [21, 23]
[0, 7] ; [13, 17]
[0, 8] ; [21, 31]
[0, 3] ; [7, 11]
[0, 10] ; [42, 53]
[34, 42] ; [6, 27]
[0, 9] ; [41, 45]
[0, 7] ; [11, 14]
[90, 94] ; [95, 109]
[60, 66] ; [107, 117]
[0, 4] ; [5, 15]
[38, 40] ; [7, 9]
[0, 6] ; [128, 135]
[4, 9] ; [26, 30]
[9, 15] ; [62, 70]
[0, 3] ; [117, 122]
[9, 12] ; [0, 6]
[19, 22] ; [32, 34]
[6, 9] ; [77, 89]
[18, 24] ; [1, 5]
[17, 23] ; [24, 27]
[3, 7] ; [-1, 17]
[0, 3] ; [14, 22]
[3, 8] ; [75, 81]
[24, 29] ; [32, 39]
[48, 55] ; [89, 110]
[9, 13] ; [14, 22]
[0, 5] ; [59, 64]
[32, 37] ; [17, 26]
[15, 20] ; [136, 140]
[6, 12] ; [56, 57]
[49, 53] ; [26, 33]
[22, 39] ; [0, 3]
[17, 21] ; [23, 30]
[33, 37] ; [63, 70]
[88, 91] ; [7, 11]
[0, 3] ; [32, 39]
[0, 5] ; [146, 167]
[7, 17] ; [18, 24]
[-1, 18] ; [55, 63]
[81, 84] ; [85, 102]
[4, 10] ; [63, 69]
[0, 5] ; [-1, 17]
[8, 12] ; [65, 69]
[0, 6] ; [16, 20]
[23, 30] ; [167, 169]
[112, 117] ; [122, 127]
[0, 4] ; [14, 19]
[3, 8] ; [79, 84]
[135, 142] ; [186, 188]
[2, 7] ; [34, 38]
[0, 6] ; [101, 108]
[3, 7] ; [37, 43]
[5, 8] ; [36, 42]
[2, 12] ; [13, 18]
[0, 4] ; [5, 8]
[0, 4] ; [13, 21]
[38, 40] ; [109, 111]
[3, 9] ; [81, 84]
[-1, 18] ; [63, 70]
[0, 3] ; [18, 22]
[86, 90] ; [47, 51]
[-1, 18] ; [7, 12]
[0, 7] ; [66, 68]
[110, 113] ; [141, 144]
[5, 10] ; [53, 58]
[0, 2] ; [17, 23]
[0, 6] ; [58, 66]
[0, 3] ; [20, 22]
[3, 11] ; [68, 75]
[2, 8] ; [47, 57]
[38, 44] ; [2, 11]
[0, 6] ; [55, 59]
[0, 7] ; [51, 54]
[0, 6] ; [39, 42]
[54, 57] ; [8, 12]
[39, 42] ; [12, 16]
[20, 22] ; [44, 47]
[52, 57] ; [59, 62]
[52, 56] ; [57, 70]
[0, 2] ; [55, 62]
[0, 5] ; [29, 36]
[0, 2] ; [4, 8]
[0, 7] ; [39, 48]
[10, 16] ; [34, 36]
[74, 81] ; [82, 95]
[0, 7] ; [11, 17]
[3, 8] ; [213, 220]
[6, 12] ; [38, 43]
[72, 77] ; [88, 90]
[0, 5] ; [9, 13]
[0, 6] ; [47, 51]
[0, 3] ; [7, 14]
[105, 128] ; [148, 155]
[0, 7] ; [39, 43]
[2, 6] ; [-1, 17]
[10, 15] ; [40, 46]
[9, 15] ; [99, 102]
[0, 7] ; [92, 95]
[2, 6] ; [40, 46]
[4, 11] ; [32, 34]
[6, 9] ; [26, 30]
[0, 4] ; [8, 11]
[3, 7] ; [10, 14]
[0, 2] ; [35, 44]
[15, 21] ; [22, 32]
[3, 5] ; [47, 52]
[47, 51] ; [78, 80]
[18, 20] ; [20, 27]
[24, 27] ; [232, 234]
[0, 3] ; [95, 99]
[30, 34] ; [136, 140]
[33, 36] ; [75, 81]
[0, 2] ; [14, 16]
[43, 45] ; [47, 50]
[9, 14] ; [45, 48]
[0, 4] ; [54, 57]
[16, 19] ; [0, 4]
[22, 27] ; [45, 47]
[15, 19] ; [23, 28]
[22, 27] ; [81, 86]
[3, 9] ; [19, 24]
[0, 3] ; [13, 18]
[0, 5] ; [6, 12]
[0, 5] ; [116, 119]
[13, 19] ; [0, 6]
[0, 6] ; [16, 21]
[22, 28] ; [139, 148]
[7, 17] ; [-1, 17]
[0, 5] ; [23, 29]
[3, 9] ; [52, 55]
[2, 7] ; [-1, 17]
[10, 17] ; [54, 59]
[0, 3] ; [20, 27]
[3, 11] ; [96, 100]
[-1, 18] ; [127, 135]
[0, 6] ; [33, 41]
[0, 6] ; [11, 15]
[0, 3] ; [4, 8]
[2, 7] ; [105, 108]
[2, 4] ; [17, 22]
[0, 4] ; [56, 61]
[4, 12] ; [37, 44]
[0, 4] ; [62, 65]
[11, 16] ; [37, 39]
[-1, 18] ; [11, 18]
[39, 44] ; [-1, 17]
[0, 5] ; [29, 33]
[2, 6] ; [55, 59]
[0, 3] ; [31, 35]
[2, 5] ; [44, 48]
[3, 9] ; [109, 127]
[0, 4] ; [25, 32]
[60, 63] ; [41, 43]
[0, 3] ; [40, 45]
[0, 11] ; [36, 42]
[0, 3] ; [79, 86]
[3, 12] ; [133, 135]
[0, 3] ; [95, 99]
[0, 6] ; [43, 52]
[33, 37] ; [99, 103]
[0, 5] ; [38, 43]
[35, 38] ; [71, 76]
[10, 14] ; [24, 29]
[32, 34] ; [96, 98]
[0, 7] ; [13, 19]
[0, 3] ; [93, 99]
[-1, 18] ; [32, 39]
[0, 3] ; [16, 24]
[48, 53] ; [63, 65]
[0, 4] ; [228, 232]
[18, 23] ; [11, 13]
[3, 20] ; [35, 39]
[2, 8] ; [124, 129]
[53, 55] ; [73, 79]
[3, 5] ; [41, 43]
[106, 111] ; [186, 190]
[6, 11] ; [36, 44]
[0, 5] ; [7, 10]
[0, 3] ; [12, 15]
[0, 3] ; [25, 30]
[0, 3] ; [19, 28]
[0, 3] ; [67, 71]
[4, 10] ; [16, 20]
[6, 9] ; [36, 38]
[0, 6] ; [31, 35]
[11, 34] ; [35, 37]
[15, 20] ; [12, 14]
[3, 12] ; [123, 126]
[30, 32] ; [84, 94]
[0, 4] ; [44, 46]
[0, 3] ; [22, 28]
[0, 6] ; [22, 25]
[0, 3] ; [29, 33]
[0, 5] ; [49, 54]
[7, 12] ; [16, 22]
[6, 10] ; [14, 24]
[0, 6] ; [28, 34]
[26, 30] ; [57, 61]
[35, 42] ; [25, 30]
[0, 2] ; [10, 14]
[0, 3] ; [92, 96]
[0, 5] ; [6, 14]
[2, 6] ; [56, 61]
[0, 7] ; [93, 96]
[19, 25] ; [26, 43]
[2, 6] ; [60, 67]
[2, 7] ; [82, 91]
[3, 11] ; [83, 88]
[54, 59] ; [31, 38]
[31, 35] ; [74, 77]
[0, 6] ; [38, 44]
[0, 8] ; [29, 31]
[0, 4] ; [61, 66]
[0, 5] ; [72, 74]
[0, 4] ; [43, 45]
[0, 4] ; [12, 19]
[0, 2] ; [60, 64]
[30, 34] ; [83, 85]
[11, 13] ; [38, 40]
[0, 2] ; [33, 35]
[0, 7] ; [25, 29]
[24, 29] ; [48, 51]
[4, 9] ; [29, 38]
[0, 6] ; [27, 57]
[3, 8] ; [78, 81]
[18, 21] ; [37, 39]
[0, 6] ; [33, 38]
[0, 6] ; [7, 14]
[0, 10] ; [29, 37]
[0, 9] ; [41, 45]
[0, 1] ; [15, 17]
[157, 161] ; [40, 44]
[0, 7] ; [20, 27]
[28, 51] ; [54, 56]
[34, 41] ; [96, 98]
[7, 11] ; [42, 49]
[33, 37] ; [56, 62]
[0, 3] ; [165, 169]
[0, 3] ; [42, 46]
[0, 4] ; [26, 29]
[2, 6] ; [42, 44]
[34, 43] ; [111, 113]
[9, 18] ; [54, 62]
[0, 7] ; [66, 68]
[40, 44] ; [15, 17]
[3, 9] ; [61, 69]
[0, 6] ; [39, 41]
[16, 19] ; [39, 46]
[0, 7] ; [22, 24]
[6, 9] ; [190, 198]
[0, 6] ; [44, 50]
[18, 26] ; [78, 81]
[2, 6] ; [64, 66]
[3, 12] ; [55, 57]
[0, 10] ; [45, 59]
[9, 12] ; [84, 88]
[0, 6] ; [22, 25]
[0, 4] ; [43, 50]
[3, 10] ; [41, 45]
[26, 28] ; [45, 49]
[0, 7] ; [71, 75]
[0, 4] ; [-1, 17]
[47, 52] ; [19, 23]
[64, 67] ; [28, 32]
[16, 21] ; [58, 61]
[3, 5] ; [63, 69]
[0, 4] ; [28, 30]
[2, 6] ; [34, 36]
[10, 12] ; [45, 49]
[8, 11] ; [43, 47]
[23, 29] ; [80, 87]
[0, 8] ; [14, 16]
[56, 59] ; [22, 26]
[127, 134] ; [137, 144]
[0, 4] ; [14, 18]
[31, 34] ; [24, 28]
[10, 15] ; [51, 55]
[6, 14] ; [50, 54]
[0, 3] ; [18, 22]
[36, 42] ; [62, 68]
[0, 6] ; [69, 72]
[0, 5] ; [8, 13]
[0, 3] ; [13, 16]
[0, 3] ; [82, 84]
[0, 5] ; [55, 58]
[0, 3] ; [38, 43]
[48, 52] ; [89, 91]
[126, 132] ; [173, 177]
[7, 9] ; [51, 54]
[0, 6] ; [26, 28]
[105, 131] ; [132, 135]
[14, 23] ; [7, 9]
[0, 6] ; [30, 34]
[33, 36] ; [13, 17]
[0, 3] ; [65, 70]
[0, 3] ; [22, 27]
[13, 17] ; [36, 42]
[14, 23] ; [24, 33]
[11, 17] ; [26, 28]
[100, 103] ; [19, 25]
[0, 6] ; [34, 36]
[58, 62] ; [-1, 17]
[0, 5] ; [23, 28]
[2, 7] ; [64, 71]
[0, 5] ; [21, 23]
[0, 6] ; [29, 37]
[0, 5] ; [17, 24]
[18, 24] ; [62, 66]
[0, 8] ; [89, 96]
[27, 32] ; [89, 91]
[7, 12] ; [80, 84]
[0, 4] ; [38, 42]
[0, 3] ; [-1, 17]
[0, 2] ; [7, 10]
[0, 8] ; [37, 43]
[2, 6] ; [9, 16]
[6, 11] ; [78, 80]
[0, 6] ; [16, 18]
[0, 4] ; [10, 13]
[1, 9] ; [55, 59]
[105, 112] ; [98, 101]
[0, 4] ; [71, 75]
[0, 6] ; [7, 15]
[12, 18] ; [80, 81]
[2, 7] ; [52, 56]
[10, 15] ; [57, 62]
[3, 7] ; [79, 84]
[0, 6] ; [8, 10]
[65, 72] ; [94, 98]
[9, 13] ; [28, 35]
[130, 143] ; [144, 149]
[0, 10] ; [66, 76]
[4, 7] ; [52, 61]
[31, 41] ; [42, 50]
[18, 23] ; [48, 53]
[3, 8] ; [41, 47]
[3, 7] ; [13, 21]
[55, 62] ; [16, 19]
[3, 6] ; [50, 59]
[32, 37] ; [80, 85]
[0, 6] ; [36, 46]
[37, 42] ; [139, 143]
[2, 8] ; [36, 40]
[68, 76] ; [8, 21]
[0, 2] ; [51, 56]
[0, 5] ; [16, 35]
[3, 11] ; [20, 56]
[0, 3] ; [66, 75]
[35, 37] ; [18, 21]
[0, 3] ; [49, 52]
[22, 28] ; [2, 7]
[0, 5] ; [27, 29]
[4, 12] ; [106, 112]
[44, 54] ; [55, 85]
[0, 4] ; [110, 114]
[4, 12] ; [132, 137]
[6, 10] ; [33, 38]
[0, 7] ; [38, 48]
[20, 24] ; [28, 34]
[2, 9] ; [23, 27]
[0, 3] ; [53, 57]
[5, 12] ; [24, 33]
[3, 8] ; [54, 62]
[0, 5] ; [16, 21]
[32, 40] ; [62, 66]
[0, 11] ; [19, 23]
[26, 30] ; [76, 81]
[0, 5] ; [8, 12]
[51, 55] ; [117, 120]
[6, 10] ; [10, 14]
[0, 5] ; [25, 34]
[0, 2] ; [96, 102]
[0, 4] ; [66, 68]
[0, 6] ; [85, 87]
[0, 6] ; [10, 19]
[0, 5] ; [73, 77]
[3, 9] ; [55, 61]
[-1, 18] ; [105, 108]
[4, 9] ; [-1, 17]
[-1, 18] ; [16, 26]
[0, 6] ; [28, 31]
[7, 9] ; [31, 34]
[9, 14] ; [71, 75]
[0, 12] ; [55, 64]
[122, 128] ; [129, 151]
[60, 66] ; [30, 33]
[24, 32] ; [97, 101]
[3, 8] ; [136, 139]
[0, 11] ; [137, 144]
[18, 21] ; [58, 61]
[0, 5] ; [119, 125]
[6, 11] ; [105, 107]
[0, 7] ; [19, 22]
[3, 7] ; [4, 6]
[135, 139] ; [88, 98]
[18, 21] ; [109, 112]
[73, 75] ; [11, 16]
[0, 7] ; [46, 49]
[57, 61] ; [67, 72]
[3, 8] ; [185, 187]
[3, 7] ; [32, 34]
[2, 9] ; [82, 89]
[4, 10] ; [4, 8]
[29, 33] ; [21, 26]
[33, 38] ; [54, 58]
[0, 3] ; [33, 40]
[0, 6] ; [9, 13]
[41, 48] ; [3, 9]
[0, 6] ; [103, 105]
[15, 23] ; [8, 12]
[16, 21] ; [2, 7]
[10, 13] ; [50, 54]
[0, 10] ; [11, 34]
[6, 12] ; [95, 97]
[2, 12] ; [98, 104]
[0, 4] ; [42, 44]
[36, 41] ; [17, 20]
[3, 12] ; [98, 101]
[70, 75] ; [59, 67]
[83, 88] ; [71, 76]
[0, 6] ; [41, 43]
[6, 8] ; [41, 65]
[25, 29] ; [19, 21]
[9, 12] ; [3, 7]
[0, 7] ; [31, 33]
[6, 9] ; [36, 38]
[0, 3] ; [70, 80]
[0, 2] ; [6, 9]
[6, 11] ; [51, 57]
[0, 4] ; [16, 20]
[3, 7] ; [22, 26]
[44, 54] ; [55, 85]
[0, 5] ; [6, 10]
[34, 41] ; [21, 31]
[2, 7] ; [103, 108]
[33, 40] ; [90, 94]
[113, 119] ; [-1, 17]
[0, 6] ; [94, 106]
[0, 3] ; [15, 20]
[0, 5] ; [35, 37]
[0, 5] ; [13, 15]
[3, 6] ; [103, 110]
[2, 8] ; [44, 52]
[0, 5] ; [6, 22]
[0, 7] ; [71, 74]
[0, 5] ; [36, 45]
[0, 5] ; [25, 29]
[0, 6] ; [30, 32]
[0, 5] ; [9, 11]
[11, 16] ; [19, 21]
[0, 3] ; [4, 10]
[6, 11] ; [42, 44]
[42, 49] ; [51, 60]
[9, 12] ; [76, 78]
[11, 16] ; [46, 55]
[0, 4] ; [-1, 17]
[8, 13] ; [14, 31]
[4, 14] ; [129, 134]
[22, 27] ; [12, 16]
[2, 8] ; [57, 64]
[0, 4] ; [46, 52]
[0, 3] ; [35, 41]
[5, 11] ; [78, 80]
[0, 8] ; [103, 106]
[0, 2] ; [74, 81]
[0, 3] ; [41, 45]
[3, 9] ; [72, 79]
[3, 8] ; [89, 95]
[0, 3] ; [14, 18]
[11, 18] ; [11, 17]
[0, 7] ; [55, 57]
[0, 4] ; [10, 12]
[3, 9] ; [66, 70]
[9, 12] ; [74, 79]
[0, 3] ; [45, 48]
[12, 15] ; [206, 222]
[13, 17] ; [65, 73]
[6, 11] ; [39, 41]
[0, 3] ; [16, 18]
[0, 2] ; [70, 74]
[0, 6] ; [8, 15]
[2, 5] ; [45, 51]
[6, 9] ; [81, 91]
[10, 13] ; [45, 49]
[2, 7] ; [65, 71]
[15, 21] ; [49, 51]
[0, 5] ; [55, 59]
[10, 14] ; [84, 94]
[-1, 18] ; [-1, 17]
[0, 7] ; [18, 23]
[0, 2] ; [10, 14]
[0, 5] ; [31, 41]
[0, 3] ; [5, 7]
[34, 40] ; [9, 16]
[18, 20] ; [10, 12]
[4, 10] ; [79, 84]
[0, 7] ; [13, 16]
[0, 6] ; [16, 21]
[0, 3] ; [188, 193]
[4, 7] ; [38, 42]
[4, 6] ; [17, 20]
[135, 143] ; [144, 166]
[0, 3] ; [7, 9]
[0, 6] ; [64, 68]
[14, 19] ; [6, 10]
[0, 4] ; [-1, 17]
[13, 16] ; [29, 36]
[0, 4] ; [8, 10]
[0, 5] ; [16, 21]
[0, 4] ; [5, 9]
[0, 2] ; [18, 20]
[12, 16] ; [4, 8]
[2, 8] ; [45, 47]
[0, 6] ; [68, 71]
[3, 5] ; [33, 40]
[18, 28] ; [73, 79]
[0, 9] ; [10, 45]
[19, 22] ; [70, 75]
[64, 71] ; [0, 6]
[140, 142] ; [188, 190]
[-1, 18] ; [27, 32]
[0, 6] ; [68, 71]
[0, 4] ; [15, 25]
[3, 8] ; [80, 83]
[0, 5] ; [23, 25]
[2, 8] ; [54, 56]
[0, 6] ; [65, 68]
[0, 3] ; [19, 21]
[22, 28] ; [32, 34]
[70, 74] ; [76, 79]
[9, 13] ; [50, 52]
[3, 8] ; [182, 188]
[0, 8] ; [25, 30]
[0, 2] ; [6, 8]
